"V1","comment_text","Rhetoric","Main targeted group","Secondary targeted group","Pejorative framing of communism","Vulgar language","word_count"
"SZ","Jeho voličům by bylo jedno kdyby škrtil v TV koťátka, budou ho volit ať udělá cokoliv!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Kostas Charalambidis tak to nesnášíš i některé členy své rodiny.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Pokud by něco spáchal, tak určitě.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Na tiskovce sejmul Seznam Zprávy a tím je uvedl do vrcholné hysterie.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,12
"SZ","😃 a hnojomety jedou dál.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Jsme si všichni rovni ???Skandál Nerudové nabral obrátky. Peněz víc než u Čapího hnízda  https://knihya.cz/skandal-nerudove-nabral-obratky-penez-vic-nez-u-capiho-hnizda/","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Seznam zprávy jděte už do hajzlu","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Šottová Marie Vy jste naprosto ukázková volička Babiše. Psát neumíte, pletete si novináře s kandidátem na prezidenta a ještě osočujete dalšího z kandidátů z něčeho, co vám ten váš guru nakecal nebo co vám přišlo v řetězáku. 😂🤦🏻‍♀️ Jak jsem opravdu demokratka, tak si někdy říkám, že na získání volebního práva by se měla skládat nějaká zkouška. 😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,58
"SZ","Ladislav Stefan Další, co si plete novináře s kandidátem na prezidenta? 🤦🏻‍♀️","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,12
"SZ","Z východu k nám opravdu nikdy nic dobrého nepřišlo Fiala –Brno,Válek –Brno,Nerudová –Brno,Blažek – Brno,Hřib – prdel od Brna,Jurečka –Přerov,Stanjura –Opava,Nekula – Znojmo,Šalomoun-Třebíč Nečas – Uherské hradiště,Topolánek – Vsetín,Langer – Olomouc,Bakala-Opava, Sobotka-prdel od Brna,Michal Hašek-Brno a stovky dalších východních buranů z vesnic  a malejch měst, kteří aby byli světoví a nikdo nepoznal, že jsou maloměšťáčtí burani, zastávaj kdejakou kravinu, kterou ,,západ,, vymyslí. Asi aby byli cool a kosmopolitní.  Rovněž mají povětšinou  Palackýho nebo Masarykovu univerzitu, kde si titul buď koupíš za plato vajec a jejich úroveň je zhruba na úrovni dojičskýho kurzu v JZD před revolucí.  Jejich představa demokracie je, že jenom jejich názor je ten pravý a demokratický a ostatní jsou dezoláti. Patříme prej na západ, kterej nás v historii chtěl vždycky akorát vyhladit nebo vykrást a tak musíme bojovat na Ukrajině, Thaiwanu, Barmě a jinde. Dovážet tam tu správnou demokracii stejně jako kdysi křesťanství indiánům a co na tom, že při tom umřou miliony lidí. Jejich hloupost a pokrytectví je tak bezmezné, že věří dotačním podvodníkům Schwarzenberkovi s Kalouskem, zlodějům a a lobistům Topolánkům s jejich Dalíkům, análním kokainistům, afročeským a gay znásilňovačům,  neziskovkovým pobíračům dotací na neexistující země Fialovi, majákům pravdy alkoholikům Šafrovi a dalším lidskejm troskám. Takže jsou buď bezmezně debilní a nebo jsou to stejní šmejdi jako jejich ikony.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,214
"SZ","Marta Kimlová U vás to ani nemá cenu, mozek je fuč.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Kalkulačka, kterou sponzoruje Sororos, jako tomu někdo věří. Si děláte prd.l?  Kde jsou ti samozvaní cenzoři, aby zasáhli. https://www.youtube.com/watch?v=ck31Aayi3Jw&t=53s&ab_channel=Abybylojasno","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,19
"SZ","Co je tady ke mračení? To je prostě normální.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Daniela Miserlydóttir Tak vy demokratkou. Pod článkem je podepsán Fišer, na to jsem reagovala. Na novináře. Vy ani nevíte,co je demokrat.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,21
"SZ","Už je to trapnè...je nevinen a hotovo...závist je špatná vlastnost a bohužel u nás převažuje...","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Jarka Beckham No, probíhá pár dalších policejních šetření (třeba ve Francii) a ty mu teda nezávidím :)","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,17
"SZ","Jarka Beckham slysel jste nekdy poucku ""pravo je minimem moralky""? babis je klasickej devadesatkovej krysak, co vyuziva diry v zakone, aby vyzral erarni spiz. nechapu, jak nekdo muze takovou kreaturu hajit, tim spis, ze to delaji lide, co nejvic prskaji, kdyz prijde rec na privatizaci a rozkradani statu - vzdyt tenhle slovak je uplnej prototyp takoveho radobypodnikatele.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,57
"SZ","Jarka Beckham takový nevinný estébáček chudáček náš","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Andres Kagrnitz a ty prosím jsi co za křižovatku","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Andres Kagrnitz přesně, vychcaný slovenský šmelinář","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Martin Šťastný Daniel nějaké důkazy o vině máte?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Jarka Beckham Závist je špatná ale morálka je špatnějši?!!!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Jarka Beckham U nás, na Moravě se říká - <.Kdo umí, umí, kdo neumí - čumí>","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Mojmír Kovář tak to mě mrzí?že jsem z Moravy..ale v tom to nebude, ..prostý duchem..🙈","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Andres Kagrnitz Zastupitelská demokracie ZD=Zákon(Právo)+Morálka(neřeší se) .. ergo nemáme ZD a nikomu to nevadí","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","https://blog.aktualne.cz/blogy/tenaruv-blog.php?itemid=38776","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,1
"SZ","Šottová Marie některá drůbež by měla být chována jen v klecích.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Petrol Kesuof Koukám, že v logice jsi fakt slabý, že? No nic, já fakt nevím, proč se stále bavím s ubohým falešným profilem.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,23
"SZ","Kostas Charalambidis kvič a pořádně🥱🥱🥱🤣","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Ivan Netuka = Anonymní profil založený v srpnu 2022. Polib si, Prchale 🖕🏻😜","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,13
"SZ","Jan Zastrčil = falešný prázdný profil = Burešův hnojomet.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","A to chcete po lidech s marmeládou místo mozku, aby pochopili takové nuance? Ale no tak…","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Šottová Marie Tak předně, pod článkem je podepsán Fischer, alespoň byste tedy to jméno mohla opsat správně. A dále, pokud by váš projev nebyl tak zmatený, tak by se možná i dalo pochopit, o kom a o čem vlastně píšete. 😂 Prostě, typická Babišova volička, no.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,46
"SZ","Co Cech to zlodej.Jeste ze kral dotace je Slovak.Jinak bych si myslel,ze je zlodej.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","Marta Kimlová tohle se resi v ODS amnestii.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Minimálně dva vysoce postavení reprezentanti strany ANO nebudou volit Andreje Babiše.  Babiš? Ne. Ostravský primátor a moravskoslezský hejtman nebudou volit šéfa jejich hnutí ANO    Zdůvodnění hejtmana Vondráka: “Andreje Babiše volit v prezidentských volbách nebudu. Doba chce někoho, kdo bude příkopy zahlazovat, a ty jsou velmi hluboké.” “Myslím, že to není funkce pro Andreje Babiše. Bude to chtít výrazně větší noblesu a toleranci k tomu, co říkají ostatní.” Takže generál Petr Pavel? “Ano, připadá mi jako člověk, který se dokáže přesně vyjadřovat, má temnou část minulosti, ale nemůžu také říct, že jsem naprosto čistý člověk. Kdo nežil v té době, neví, jaké to bylo. Vnímám to zatím takto. Klidně ale mohu být jediný z hnutí ANO, kdo takhle bude volit.”  Zdůvodnění primátora Macury: „Andrej Babiš nenaplňuje moje představy a ideály, které si spojuji s funkcí prezidenta republiky.” „Za mě Andreji Babišovi sedí více role premiéra než prezidenta, neumím si ho v takové roli představit.”  Myslíte, že by třeba slováci zvolili prezidentem maĎara nebo čecha?? Myslete lidi vlastní hlavou!!!  https://domaci.hn.cz/c1-67157990-babis-ne-ostravsky-primator-a-moravskoslezsky-hejtman-nebudou-volit-sefa-jejich-hnuti-ano","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,168
"SZ","Daniela Miserlydóttir 🤣🤣 no jo, volička Pavla, válečného štvàče, lháře. Prostě zelený mozek.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,13
"SZ","Roberto Baggio a v ČSSD ho nechají zavřít.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Přemysl Klenor a gumičkou zavřeným zobákem.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Jarka Beckham No, probíhá pár dalších policejních šetření (třeba ve Francii) a ty mu teda nezávidím :)","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,17
"SZ","Pane Fischer Vy jste trapný panák.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Francouzská Národní finanční prokuratura zahájila řízení, jelikož ho podezřívá z praní špinavých peněz a daňových úniků v souvislosti s podmínkami nabytí vil v Mougins na Riviéře. Upozornil na to francouzský deník Le Monde. Zdroj: https://tn.nova.cz/zpravodajstvi/clanek/469004-ve-francii-vysetruji-babise-podezrivaji-ho-z-danovych-podvodu?campaignsrc=tn_clipboard","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,35
"SZ","A jede se dal ve stejné rétorice. Nevinen, ale vysvětlíme vám to tak, že je vinen 🤭😀","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,17
"SZ","Ladislav Švejda málokdo si myslí, že je Babiš morálně na výši. Jeho voličům je morálka lhostejná a jeho odpůrci ho právě její nedostatek kritizují.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,24
"SZ","Martina Matějková Tady přece nešlo o morálku. Z toho, z čeho byl obviněn byl sptoštěn. Ještě něco?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,17
"SZ","Jiří Šimek ne, nic dalšího. U soudu o morálku nejde. U volebních uren... Jak komu","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Jiří Šimek Soudce konstatoval, že žalobce nedodal relevantní důkazy pro konstrukci trestného činu, poté, co obhajoba babiše několik těchto důkazů zvládla vyloučit. Tolik ke sproštění. Co se morálky týče, tak každý kdo víceméně oplývá, jasně vnímá, v čem je u čapáku problém. ještě něco?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,44
"SZ","Martina Matějková ano, to jsou ale dvě separátní záležitosti. Na konci týdne se rozhodnou voliči (ja ho volit nebudu).","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,19
"SZ","Jiří Šimek a je to to, na co ty komentáře upozorňují. Jen proto, že byl Babiš zproštěn viny, nemusí být dobrý prezident","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,22
"SZ","Martina Matějková to není to na co ty komentáře tady upozorňují. Ale souhlasím, nemyslím si, že by byl dobrým prezidentem.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","Ladislav Švejda Však víš co, pčece to byl neférovej vykonstruovanej politickej proces, tak logicky jeho závěr nemůže být relevantní :)","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","Neztratí důvěru svých voličů,bohužel.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,0
"SZ","Už ho nechte na pokoji hyeny a běžte to někam rozdýchat","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Už prostě nevíte, jak si obhájit tu prasáckou kampaň Antibabiš.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Marta Kimlováaha, tak to dokažte 😀","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Mirda Dříč a co?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Linda Rabská ,bude prezidentem a ty táhni  na Ukrajinu.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Šottová Marie krávo! Už tě vypínám.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Jarda Pulec Já jsem znal nějakého doktora Žábu, nejste vy jeho syn?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,12
"SZ","Martin Hodek Slyšel jsem jeden originální vtip. Od vás to nebylo.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Jan Zastrčil Ťuťuťu, Burešův hnojomete. O tom si nech zdát 🤡","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Linda Rabská No vidíš - lustruješ jako komunistická StB 🤮","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Spravedlnost  v jeho případě vykoná jedině tato paní:","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Linda Rabská ,hnojomet je celá pětikolka v čele s Fialou:-))))","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Linda Rabská Totálně anonymní profil máš jedině ty 🤮.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Jarda Pulec Je to marný, je to marný, je to marný.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Napovím vám. Obě jsou to citace a mají stejné autory...","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Martin Hodek Á, nemá talent. 😉","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Jarka Beckham slysel jste nekdy poucku ""pravo je minimem moralky""? babis je klasickej devadesatkovej krysak, co vyuziva diry v zakone, aby vyzral erarni spiz. nechapu, jak nekdo muze takovou kreaturu hajit, tim spis, ze to delaji lide, co nejvic prskaji, kdyz prijde rec na privatizaci a rozkradani statu - vzdyt tenhle slovak je uplnej prototyp takoveho radobypodnikatele.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,57
"SZ","Jarka Beckham takový nevinný estébáček chudáček náš","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Ladislav Švejda málokdo si myslí, že je Babiš morálně na výši. Jeho voličům je morálka lhostejná a jeho odpůrci ho právě její nedostatek kritizují.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,24
"SZ","havloidům*kám sklaplo","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,2
"SZ","Tom Lebr tvl, novej obsah! a jak se povedl! :D","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","havloidům*kám sklaplo","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,2
"SZ","Tom Lebr souvislost?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Tom Lebr tvl, novej obsah! a jak se povedl! :D","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Jenom dotaz kdy se omluví nebo skočí MV za projev z budovy z kalendářm. Buď má koule nebo ne.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,19
"SZ","to si tak jdete po ulici a najednou vam prilitne dotace 100 micu ikdys na ni nemate pravo, a kdys se v tom teda nekdo zacne stourat, tak si reknete, ze tu dotaci vratite, takze se vlastne nic nestalo .....😂  zkuste tohle udelat v obchode, si tak bezte do obchodu a vemte si tam nejakou peknou televizku, schvalne co se stane az vas zastavi ochranka toho obchodaku a vy jim reknete, ""tady mate, ja vam tu telku teda vracim"" 🖖","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,80
"SZ","Andres Kagrnitz a ty prosím jsi co za křižovatku","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Andres Kagrnitz přesně, vychcaný slovenský šmelinář","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Martina Matějková Tady přece nešlo o morálku. Z toho, z čeho byl obviněn byl sptoštěn. Ještě něco?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,17
"SZ","Jiří Šimek ne, nic dalšího. U soudu o morálku nejde. U volebních uren... Jak komu","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Jiří Šimek Soudce konstatoval, že žalobce nedodal relevantní důkazy pro konstrukci trestného činu, poté, co obhajoba babiše několik těchto důkazů zvládla vyloučit. Tolik ke sproštění. Co se morálky týče, tak každý kdo víceméně oplývá, jasně vnímá, v čem je u čapáku problém. ještě něco?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,44
"SZ","Martina Matějková ano, to jsou ale dvě separátní záležitosti. Na konci týdne se rozhodnou voliči (ja ho volit nebudu).","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,19
"SZ","Martin Šťastný Daniel nějaké důkazy o vině máte?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Jiří Šimek a je to to, na co ty komentáře upozorňují. Jen proto, že byl Babiš zproštěn viny, nemusí být dobrý prezident","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,22
"SZ","Martina Matějková to není to na co ty komentáře tady upozorňují. Ale souhlasím, nemyslím si, že by byl dobrým prezidentem.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","Jarka Beckham Závist je špatná ale morálka je špatnějši?!!!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Ladislav Švejda Však víš co, pčece to byl neférovej vykonstruovanej politickej proces, tak logicky jeho závěr nemůže být relevantní :)","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","A copak i myslí Seznam o angažmá například pana Zdechovského v kauze Babiš mladší z nového dílu ABY BYLO JASNO?Je toto prace europodlance????.c","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,23
"SZ","Jarka Beckham U nás, na Moravě se říká - <.Kdo umí, umí, kdo neumí - čumí>","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Mojmír Kovář tak to mě mrzí?že jsem z Moravy..ale v tom to nebude, ..prostý duchem..🙈","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Andres Kagrnitz Zastupitelská demokracie ZD=Zákon(Právo)+Morálka(neřeší se) .. ergo nemáme ZD a nikomu to nevadí","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","Jaké “právu zadost”? Akorát se potvrdilo, že u papaláše “státní” zástupci trestní řízení záměrně oddalují nebo zastavují, zatímco “lůza” (označení od zahradníka Monike) ta jde sedět i na několik let za krádež rohlíků ? Dokud nevyhodí takové “státní” zástupce včetně “dohledové” Bradáčové, protizákonně řešící matraci ve věznici pro pana MUDr. Ratha, tak se nic nezmění …","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,56
"SZ","Ja myslela ze je tohle meme od TMBK.  Nebo ze to je jenom satira. Aha. Ono to je real?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,19
"SZ","Jen trosky ji mohou podpořit, viz. to dítě na foto","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Jů Hele Tak když to říká kolaborantský prase, tak na tom určitě musí něco bejt. 🙂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Jů Hele přijď mi to říct do očí","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Jů Hele Šák jí dá hlas Adéla Pulcová","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Petr Lesňák tobě 😄klidně, ale jsem v práci","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Muntz Nelsonco to je kolaborantský prase? Ty?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Jů Hele Nerozumíš psanýmu textu, kolaborantská šmucko? 🙂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Muntz Nelsonnekolabuji, tak nevím😄 taky ti neříkám tati","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Jů Hele Ty jsi chudák 🙂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Muntz Nelsonno spíš ty😄 jestli jsi pro Nerudovou","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Jů Hele Najdi si normální práci. Na trollení nemáš.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Muntz Nelsonno trollíš ty.. Jen ti odpovídám.. Práci mám solidní","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Nevolitelná obchodnice s tituly🤣🤣🤣","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Vaše ""péče"" a starost je až dojemná. Psaní o Nerudové negativně, posměšně a naopak o Pavlovi pochvalně je velmi průhledné.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","Zdeny Castle ano, protože Nerudová taky píše objektivně 🤡 a chová se řádně","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,13
"SZ","Zdeny Castle","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,2
"SZ","Martin Gabrhel srovnávat tlachání na sociálních sítích s články novinářů, kteří by měli být profesionální, objektivní a nestranní je trochu zvláštní.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,21
"SZ","Zdeny Castle to by dle vás nesměli to takto generalizovat vubec, ne jeden nebo druhej, ale jen “jděte k volbám”","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,20
"SZ","","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,0
"SZ","Každý předvolební krok FakeČaput je perla. :-D 😃 :-D","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Nestiha, neasi!!!!!!!!! 🤣🤣","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Ani ta hezká tvářička ji nepomůže.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","Jan Matoušek kdo? Vidím tvář ženy jejího věku, cosi o kráse si myslí pouze ona 😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","Danuško odstup,marný boj","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,3
"SZ","Martin Novák není důvod když je stále na 25% a druhé kolo ji nemine 😎","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Petr Lesňák tolik jistoty bych chtěl taky mít 😀","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,9
"SZ","Martin Sedlář V sobotu uvidíme:)","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Petr Lesňák jasně jasnovidec umi být každý 😀","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","Martin Sedlář Vždyť říkám v sobotu uvidíme to budou výsledky 😀","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Jů Hele Tak když to říká kolaborantský prase, tak na tom určitě musí něco bejt. 🙂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,16
"SZ","By si měla dát pozor, aby se jí na hlavě nevytvořilo Čapí hnízdo.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,13
"SZ","Paní Nerudová z původně pozitivní kampaně dělá ostré vyřizování účtů se svými protikandidáty. U paní Nerudové je čím dál více cítit pasivní agrese. Tohle je nepřijatelné a důvod proč jí hlas nakonec nedám. A Babišovi samozřejmě taky ne.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,38
"SZ","Ivan Burzoš paní Nerudová se konečně ohradila, ty útoky na ní jsou už hnusné a bylo jich dost","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,18
"SZ","Danuše Produkt Nerudová 🤣","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,0
"SZ","karťák","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,1
"SZ","Marek Procházka ne asi 😂😂😂😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,5
"SZ","Povedené😆","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,1
"SZ","Jů Hele přijď mi to říct do očí","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","I kdyby měla 10 ptáků na hlavě....","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Za koho kope Seznam?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Martin Novák není důvod když je stále na 25% a druhé kolo ji nemine 😎","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","To je správná kandidátka u té stačí mít na akci jen billboard v životní velikosti.....😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,15
"SZ","Vidíš, a iným spievajú!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,4
"SZ","Jů Hele Šák jí dá hlas Adéla Pulcová","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,8
"SZ","","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,0
"SZ","Pták na hlavě nevadí. Horší je ženský mindrák v hlavě.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,0
"SZ","Zdeny Castle ano, protože Nerudová taky píše objektivně 🤡 a chová se řádně","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,13
"SZ","Danuš počítej se mnou 5 4 3 2 1 KO.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Zdeny Castle","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,2
"SZ","V celém??? To těžko 😂 většina ji nesnáší tak nám ji furt nevnucujte 🙄a to že ze sebe bude dělat blbce to nezmění, fakt ne","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,25
"SZ","Mar Ťyna A vy jste zřejmě tisková mluvčí té ""většiny"".","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Petr Burian na to není potřeba žádného mluvčí, milý ironiku, stačí sledovat názory 😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,14
"SZ","Mar Ťyna A kolik těch ""názorů"" dokážete sledovat když máme celkem přes 8 milionů voličů a tvrdíte, že jí většina nesnáší ? Buď jste trochu pomýlená anebo tak trochu lžete.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,30
"SZ","Seznam má zase týden akci fandíme Pávkovi!","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,7
"SZ","Lukáš Krňák daleko lepsi nez tahle falesna premalovana cuchta 🤮","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,10
"SZ","Lukáš Krňák prosim kdo to je?","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,6
"SZ","To je podobný argument jako že Danuše je členkou Aspen institutu","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,11
"SZ","Lukáš Krňák Zřejmě zaplatil nejvíce, viz. reklamy na Pávka na jejich stránkách 😂","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,13
"SZ","Lukáš Krňák Taky mám ten pocit. Je mi to divné, ale fakt mi přijde, že do ní jdou.","Irrelevant","Not targeting","Not targeting",FALSE,FALSE,18
